3,4.99192,9.75648e-11
6,4.99238,9.75648e-11
12,4.99238,9.75648e-11
24,4.99267,9.75648e-11
48,4.99236,3.18634e-14
3,35.6418,1.97268e-06
6,35.6602,6.72844e-07
12,35.6778,3.05523e-09
24,35.6485,3.05523e-09
48,35.6682,3.05523e-09
3,62.3722,2.24093e-05
6,62.3735,9.52693e-09
12,62.3847,9.52693e-09
24,62.3701,9.52693e-09
48,62.3851,9.52693e-09
3,83.1576,3.87257e-05
6,83.1586,6.70867e-07
12,83.1902,6.70867e-07
24,83.1929,6.70867e-07
48,83.1217,6.70867e-07
3,99.8352,7.07579e-05
6,99.8284,9.41826e-08
12,99.7753,9.41826e-08
24,99.8464,9.41826e-08
48,99.7254,9.41826e-08
3,166.273,7.07705e-05
6,166.116,1.06516e-07
12,166.212,1.06516e-07
24,166.222,1.06516e-07
48,166.263,1.06516e-07
TEST PARAMETERS
Refresh rate,5
Constituent Filter bits, 25000
Number of hash functions,5
Number of elements,1000
Invalid check,100000

